url,label
http://www.drama.yale.edu/admissions/acting.html,0
http://www.drama.yale.edu/admissions/playwriting.html,0
http://www.drama.yale.edu/admissions/theater_management.html,0
http://www.drama.yale.edu/onstage/,0
http://www.drama.yale.edu/YIMT/,0
http://www.dramaandspeechcommunication.uwaterloo.ca/faculty.htm,0
http://www.dramabeans.com/2009/04/thirst-the-vampire-chic-version/,0
http://www.dramabeans.com/2009/05/thirst-wins-jury-prize-at-cannes/,0
http://www.dramabeans.com/2009/07/city-hall-episode-4/,0
http://www.dramabeans.com/2010/09/playful-kiss-episode-6/,0
http://www.dramabookshop.com/event/jerry-stiller-ann-meara-and-ben-stiller-wheres-watch-uncle-leo-len-lesser,0
http://www.dramaclubfilms.com/,0
http://www.dramacrazy.net/japanese-movie/pikanchi-double-life-is-hard-dakara-happy/,0
http://www.dramacrazy.net/japanese-movie/pikanchi-double-life-is-hard-dakara-happy-watch/,0
http://www.dramacrazy.net/japanese-movie/pikanchi-life-is-hard-dakara-happy/,0
http://www.dramacrazy.net/japanese-variety/cartoon-kat-tun/,0
http://www.dramacrazy.net/japanese-variety/cartoon-kat-tun-episode-149/,0
http://www.dramacrazy.net/japanese-variety/cartoon-kat-tun-episode-150/,0
http://www.dramacrazy.net/japanese-variety/cartoon-kat-tun-episode-list/,0
http://www.dramaepisode.com/cartoon-kat-tun-episode-93/,0
http://www.dramafans.org/drama/athena_goddess_of_war,0
http://www.dramafans.org/drama/dance_drill,0
http://www.dramafans.org/drama/hyunhaetan_marriage_war,0
http://www.dramafans.org/drama/ketsuekigatabetsu_onna_ga_kekkon_suru_hoho,0
http://www.dramafans.org/watch/6251/1/Busu_no_Hitomi_ni_Koishiteru_Episode_1_English_Sub_Part_1,0
http://www.dramafever.com/acv/,0
http://www.dramafever.com/digifest/,0
http://www.dramafever.com/drama/3909/1/The_Legend_of_Bruce_Lee/,0
http://www.dramaguildnw.blogspot.com/,0
http://www.dramahulu.com/movie/Once/,0
http://www.dramaidol.com/drama/BOSS-Season2-Japanese-Drama-2011/EP-01/,0
http://www.dramajoy.com/drama/Asuko-March-TV-Asahi-2011/,0
http://www.dramakazuki.kesagiri.net/js/bin.exe,1
http://www.dramamovies1978.alotoffilms.com/,0
http://www.dramamovies1986.alotoffilms.com/,0
http://www.dramaryestelaromero.com.ve/kyd/crypt/?email=contact@ourtime.com,1
http://www.dramascenemagazine.com/,0
http://www.dramasparadise.weebly.com/park-shi-hoo.html,0
http://www.dramasrok.com/2011/01/30/did-dong-yi-and-king-sukjong-really-have-a-long-romance/,0
http://www.dramastyle.com/movie/Agora-2009/,0
http://www.dramastyle.com/movie/All-About-My-Dog-Japanese-Film-2005/,0
http://www.dramastyle.com/movie/Amalfi:-Rewards-of-the-Goddess-2009/,0
http://www.dramastyle.com/movie/Case-39/,0
http://www.dramastyle.com/movie/Once/,0
http://www.dramastyle.com/movie/Pride-And-Prejudice-2005-film/,0
http://www.dramastyle.com/movie/Themselves/,0
http://www.dramastyle.com/show/Cartoon-KAT-TUN-Japanese-Variety-TV/,0
http://www.dramatists.com/,0
http://www.dramatists.com/cgi-bin/db/single.asp?key=4059,0
http://www.dramonline.org/composers/mclennan-john-stewart,0
http://www.dramselindistress.com/,0
http://www.drank.fa779.com/gsvot2.html,1
http://www.drann.ontraport.com/c/s/U1s/sPhQK/3/0j/tJV/6ZY8in/YkF0ISB6l/P,1
http://www.d-rant.com/,0
http://www.drapme.com/system/logs/test/emm/mailbox/mailbox/index.php?email=abuse@yahoo.com.com,1
http://www.drapple.pl,1
http://www.drapps.dnp.gov.co,0
http://www.drarchambault.com/,0
http://www.dravamonitoring.eu/spaw2/uploads/files/bb/login/app/2ec6319f55ede4846216dce67b1e05a7/billing-info.html,1
http://www.draven.com/profile/unwritten-law/163,0
http://www.drawerb.com/2006/04/28/faun-fables-the-transit-rider-drag-city/,0
http://www.drawger.com/yup/,0
http://www.drawingmanagers.com.au/5/cap/cap/cap/cap/cap/cap/cap/cap/cap/cap/new/C/home/,1
http://www.drawings.usmaritimecommission.de/drawings_c2.htm,0
http://www.drawn.ca/archive/alex-toth-critiques-steve-rude/,0
http://www.drawn.ca/archive/model-sheets-and-alex-toth/,0
http://www.drawn.ca/archive/ross-macdonald-does-it-all/,0
http://www.drawnandquarterly.blogspot.com/,0
http://www.drawnandquarterly.blogspot.com/2010_08_01_archive.html,0
http://www.drawnandquarterly.blogspot.com/2011_11_01_archive.html,0
http://www.drawnandquarterly.com/,0
http://www.drawnandquarterly.com/aboutHome.php,0
http://www.drawnandquarterly.com/artBio.php?artist=a3dff7dd51fc01,0
http://www.drawnandquarterly.com/artBio.php?artist=a3dff7dd52e65a,0
http://www.drawnandquarterly.com/artHome.php,0
http://www.drawnandquarterly.com/artStudio.php?artist=a3dff7dd52e65a,0
http://www.drawnandquarterly.com/blog/2008_08_01_archive.php,0
http://www.drawnandquarterly.com/newsList.php?st=art&art=a3dff7dd51fc01,0
http://www.drawnandquarterly.com/shopCatalogLong.php?item=a4888e9a0ac0eb,0
http://www.drawnings.5gbfree.com,1
http://www.drawserge.blogspot.com/,0
http://www.drawserge.blogspot.com/2011/10/bruna-luz.html,0
http://www.drayden.com/registry-services/,0
http://www.draysbay.com/2009/11/24/1171232/an-interview-with-jonah-keri,0
http://www.draysbay.com/2011/10/24/2510164/mlb-rumors-logan-morrison-james-shields,0
http://www.draywabe.com,1
http://www.draywalejohn.com/Google/,1
http://www.draywalejohn.com/Google/index.php,1
http://www.drbackyard.com/wp-admin/css/colors/ectoplasm/8-login-form/8-login-form/,1
http://www.drbalsam.com,1
http://www.drbalternatives.com/,0
http://www.drbarbarajames.com/cdfinalview/Home,1
http://www.drbarbarajames.com/cdfinalview/Home/,1
http://www.drbcyaalockjulxom.ru/upload/_dispatch.php,1
http://www.drbiofeedback.com/sections/nutrition/youare.html,0
http://www.drbita.blogspot.com/,0
http://www.drbita.com/,0
http://www.drbizzy.com/,0
http://www.drbloem.com/2009/07/23/nmt-dr-leslie-feinberg-interview-by-dr-gabriella-kortsch/,0
http://www.drblogstein.com/category/michelle-manhart,0
http://www.drboucherderm.com/,0
http://www.drboucherderm.com/san-antonio-tx-cosmetic-dermatology.htm,0
http://www.drbradreddick.info,1
http://www.drbrassard.com/cv_ang.htm,0
http://www.drbrassard.com/DrBelanger_ang.htm,0
http://www.drc.ohio.gov/,0
http://www.drc.state.oh.us/web/direct.htm,0
http://www.drchangortho.com/,0
http://www.drcherie.com/,0
http://www.drcherie.com/index.php,0
http://www.drchisik.com/microsoftdoc/i.php,1
http://www.drchisik.com/sko/attiinnddeexx.php,1
http://www.drclown.ca/1.0/english/justine.htm,0
http://www.drclown.ca/1.0/english/montreal.htm,0
http://www.drcnet.org/wol/gore.html,0
http://www.drcochrane.com/,0
http://www.drcomicsmrgames.tumblr.com/post/9272858972/shipping-this-week-8-24-and-east-bay-childrens-book,0
http://www.drcordoba.com/components/bstr.php,1
http://www.drcutler.com/dr-cutler-true-health-blog-archive/vitamin-b-complex-may-help-sight-patients/,0
http://www.drcutler.com/news/probiotics-may-help-reduce-stress-800630766/,0
http://www.drdae.biz/boxdrop/,1
http://www.drdae.biz/boxdrop/1417d11d2f115b14856ffc3fab0cffc7,1
http://www.drdae.biz/boxdrop/1417d11d2f115b14856ffc3fab0cffc7/,1
http://www.drdae.biz/boxdrop/616e8a83b26d6402cc79531f333644ae,1
http://www.drdae.biz/boxdrop/616e8a83b26d6402cc79531f333644ae/,1
http://www.drdae.biz/hm/Adobe/,1
http://www.drdarma.com/brain/index.html,0
http://www.drdavidberg.net/,0
http://www.drdavidkurtzman.com/,0
http://www.drdavidkurtzman.net/,0
http://www.drdavidlinks.net.au/DHL/DHL3/DHL/,1
http://www.drdavidlinks.net.au/DHL/DHL3/DHL/tracking.php,1
http://www.drdavidlinks.net.au/DHL/DHL3/DHL/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid,1
http://www.drdavidlinks.net.au/DHL/DHL3/DHL/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid;=,1
http://www.drdavidlinks.net.au/DHL/DHL3/DHL/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=,1
http://www.drdavidlinks.net.au/DHL/DHL3/DHL/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID,1
http://www.drdavidrose.com/,0
http://www.drdavidwilliams.com/,0
http://www.dr-delgado.eyeballz.com/2jiucIQJ/y3wNjUKRuv2.php,1
http://www.dr-delgado.eyeballz.com/2jiucIQJ/y3wNjUKRuv2.php?id=,1
http://www.drdemarco.com/charge/sigh0.htm,0
http://www.drdenn.com/,0
http://www.drdigitalmd.com/,1
http://www.drdiscuss.com,1
http://www.drdiscuss.net/wp-includes/process/redirection.php,1
http://www.drdogsbehaviorsolutions.com/,0
http://www.dreadcentral.com/2001-maniacs-beverly-hellbillys,0
http://www.dreadcentral.com/interviews/moran-tony-halloween,0
http://www.dreadcentral.com/news/33031/first-images-2001-maniacs-beverly-hellbillys,0
http://www.dreadcentral.com/news/46026/san-diego-comic-con-2011-exclusive-video-interviews-kevin-tancharoen-michael-jai-white-an,0
http://www.dreadcentral.com/reviews/thirst-2009,0
http://www.dreallen.com/?page_id=21,0
http://www.dreallen.com/?page_id=4,0
http://www.dream.raimint.com/?wn-BcbCYKhjJD4s=l3SKfPrfJxzFGMSUb-nJDa9GPkXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KV_OpqxveN0SZFT_zR3AaQ4ilotXQB5MrPzwnEqWwxWeioXTrkPcaQ5B_pWcQOM921WmxuMdcs8jwUfTuzQCnuJJUUgbrA,1
http://www.dream.raimint.com/index.php?wn-BcbCYKhjJD4s=l3SMfPrfJxzFGMSUb-nJDa9GPkXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KV_OpqxveN0SZFT_zR3AaQ4ilotXQB5MrPzwnEqWwxWeioXTrkPcaQ5B_pWcQOM921WmxuMdcs8jwUfTuzQCnuJJUUgbogAQlryJQ-DbpgN6V0ggDE3KPZVlqx7IQnmtayh42P24RDN1nOWD&dop=0,1
http://www.dream.raimint.com/index.php?wn-BcbCYKhjJD4s=l3SMfPrfJxzFGMSUb-nJDa9GPkXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KV_OpqxveN0SZFT_zR3AaQ4ilotXQB5MrPzwnEqWwxWeioXTrkPcaQ5B_pWcQOM921WmxuMdcs8jwUfTuzQCnuJJUUgbogAQlryJQ-DbpgN6V0ggEkqfPZVlqx7IQnmtayh42P25STx2kKM,1
http://www.dreamacreslive.weebly.com/,0
http://www.dreamboxforums.com/images/Burak/attach/dropbox/index.php,1
http://www.dreambrides.co.za,1
http://www.dreambuilderlive.com/,0
http://www.dreamcarstore.net/,0
http://www.dreamcatcherpublishing.ca/,0
http://www.dreamcenter.org/community-outreach/education/patten-university/,0
http://www.dreamchamps.com/,0
http://www.dreamchaser1.org,1
http://www.dreamdevelopment.com/wp-content/plugins/wpsecone/redirect.php,1
http://www.dreamdinners.com/main.php?page=locations,0
http://www.dreamdrama.tv,1
http://www.dreamessays.com/customessays/History%20Essays/7734.htm,0
http://www.dreamessays.com/customessaytopics/Cliff%20Notes.htm,0
http://www.dreamfamousquotes.info/category/arthur-calwell/,0
http://www.dreamfamousquotes.info/category/gladys-taber/,0
http://www.dreamfish.com/?page_id=64,0
http://www.dreamfish.com/pg/page/login,0
http://www.dreamflesh.com/essays/endofriver/,0
http://www.dreamhome3.com.vn,1
http://www.dreamhomeloansindia.blogspot.de/2011/06/axis-bank-home-loan.html,1
http://www.dreamhomeloansindia.blogspot.ru/2011/06/axis-bank-home-loan.html,1
